,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi
2352,0.9374092817306519,3.3302164077758643,-2.306016683578491,1.4300607442855835,2.7911033630371085,-2.0939090251922607,0.28119418025016785,3.52602219581603,-2.672501564025879
2353,0.26141464710235596,-4.53624916076669,-0.9268953204154968,0.5699092149734497,-3.0796158313751207,-1.6151185035705566,0.27684271335601807,-2.5824644565582293,-1.4295841455459595
2354,0.20070986449718475,0.07855349779129034,2.908311605453491,0.3226819634437561,1.0165344476699827,-0.5247437953948975,0.6302044987678528,0.009824429638683796,-0.6519484519958496
2355,0.22673937678337097,1.4242141246795652,0.05033132806420326,1.9752962589263916,0.9844080805778503,0.3342618942260742,0.6410307288169861,0.986916720867157,0.6083260178565979
2356,0.8420496582984925,1.0892711877822874,-1.0536528825759888,0.34024736285209656,0.9611515998840331,-0.6463856101036071,0.3118099272251129,0.14512874186038968,-2.4751312732696533
2357,0.45206570625305176,1.3768793344497678,-0.3276024162769317,2.052177906036377,1.6385967731475826,0.31492614746093756,0.2997910678386688,2.155617237091064,0.5885579586029053
2358,3.0818073749542236,-1.4856446981430054,-2.863208532333374,1.6066315174102783,-1.2371971607208256,-2.9769325256347656,2.0705621242523193,-1.4602822065353396,-2.8165013790130615
2359,2.9535627365112305,-2.6237232685089116,-2.7717018127441406,0.19544325768947599,-2.5959618091583248,3.0743861198425293,0.17695540189743042,-2.500184774398802,-2.2537856101989746
2360,0.6756117939949036,-1.6945462226867682,2.370469570159912,0.2202765345573425,-0.6170610785484314,-2.821192979812622,0.5563229918479919,-0.7578532695770265,-2.4806623458862305
2361,3.794674396514893,-1.6446630954742432,-3.0812277793884277,1.5462063550949097,-1.384830117225647,-3.010507345199585,1.4143764972686768,-1.5048333406448366,-2.840306520462036
2362,1.5152703523635866,2.1813099384307875,-2.475461721420288,4.647791862487793,2.218647956848144,-2.3078231811523438,0.8017165660858155,2.405124187469485,-1.984552025794983
2363,0.18575088679790494,0.45285776257514954,-2.5827157497406006,0.08635544776916504,2.6358344554901167,-2.3548245429992676,0.38627433776855474,2.2512707710266104,-1.1478737592697144
2364,4.174510955810547,2.525222063064573,2.6450765132904053,1.1524082422256472,2.463707208633422,3.0224647521972656,0.17011551558971405,3.019525527954101,-2.9966299533843994
2365,0.489729106426239,4.1865110397337615,-2.9188954830169678,0.20640745759010318,3.9573156833649166,-2.0845513343811035,0.6475099325180054,4.848443984985651,2.3523850440979004
2366,0.24767270684242249,3.6504766941070677,1.3758845329284668,0.2898333668708801,3.1591694355011057,1.2693418264389038,3.4798901081085205,3.792945861816382,1.5235034227371216
2367,0.386319100856781,-5.09717512130737,-1.218885898590088,0.29636669158935547,-4.318170070648219,0.09026923775672913,1.9473711252212524,-4.590618610382018,-0.6196052432060242
2368,2.7261767387390137,1.1364881992340092,-0.10517166554927826,1.058361291885376,1.1149935722351076,-0.27074712514877314,0.6125528216362,1.5214015245437624,-0.573300838470459
2369,0.756352424621582,-2.2117619514465328,1.0628353357315063,1.7741162776947024,-1.7465500831604008,1.23355233669281,4.522086143493652,-1.9114193916320805,1.1801003217697144
2370,1.65529727935791,1.948031902313232,-3.0790185928344727,0.41794979572296137,1.3297677040100093,2.851952075958252,1.4536358118057249,1.64501953125,3.0877578258514404
2371,0.09541761130094528,2.1037271022796635,-0.1503818929195404,2.165963888168335,2.316503763198855,-1.1754106283187866,0.11110409349203111,2.1903696060180677,-2.9590742588043213
2372,0.5457825660705566,0.7512645125389099,-3.104848861694336,2.9005446434021,0.3047914505004883,2.914777994155884,1.5868849754333496,0.3075932562351226,3.071946144104004
2373,0.2803305983543396,-2.4219791889190696,-0.07322644442319871,1.3742765188217163,-2.275852918624877,-1.2164345979690552,0.6360093355178833,-2.6827938556671147,-1.5832417011260986
2374,0.7318283915519714,-1.6771655082702646,-0.39486840367317205,0.6752554774284363,-0.44599115848541254,0.5987871289253236,0.7988165616989136,-0.5974021553993224,0.5155094265937805
2375,0.4170919358730316,-0.6291362643241881,2.083592176437378,1.1397433280944824,-0.23101013898849482,1.2286640405654907,0.18862669169902802,-0.32327595353126526,2.5375759601593018
2376,3.0490732192993164,5.211635589599448,-1.6458309888839722,1.520204424858093,5.2249622344968465,-1.9378330707550049,0.44884949922561646,5.054421901701909,-1.2268983125686646
2377,0.23403744399547577,2.846359968185426,2.045055866241455,0.4980169534683227,3.7291398048401003,-2.0023765563964844,0.6922318339347839,3.8436560630797834,-2.467590570449829
2378,0.46913978457450867,-0.5652626752853395,-2.669879198074341,0.7330795526504517,-0.5895168185234071,-2.6288671493530273,2.2265477180480957,-0.7250078320503235,-1.9139950275421143
2379,1.7105612754821777,2.029873132705688,-1.2920066118240356,0.6520370841026306,2.4999344348907493,-1.002597451210022,1.6686511039733887,2.4126455783843967,-0.9819425940513611
2380,1.1830090284347534,2.9135971069335853,-1.3504515886306763,1.687858462333679,2.707313776016233,-1.1598608493804932,1.1530531644821167,2.4011309146881126,-1.2235645055770874
2381,3.0612823963165283,0.853698909282684,-0.16225001215934753,1.6964013576507568,0.554314136505127,-0.26311254501342773,1.5902079343795776,0.8119505047798157,-0.1429043263196945
2382,0.9608704447746278,0.07795941829681395,2.875603437423706,0.11765483021736145,-0.8234280347824098,-0.38300192356109614,0.33250495791435236,-0.902144491672516,-1.9497268199920654
2383,0.5178321003913879,0.4296915233135223,1.0695080757141113,0.2920413017272949,-1.1243851184844968,-0.1914799213409424,0.5130933523178101,0.6020084619522095,1.7064722776412964
